user_id,registration_date,age,gender,city,country,first_order_date,last_order_date,total_orders,avg_order_items,total_revenue,avg_order_value,order_frequency_per_year,days_since_first_order,days_since_last_order,days_since_registration,registration_year,registration_month,days_until_first_order,age_class
374,2022-02-17 18:35:00+00:00,12,M,Madrid,Spain,2023-11-13 18:35:00+00:00,2023-11-13 18:35:00+00:00,1,1.0,27.890000343322757,27.890000343322757,5.03723673521767e-15,73.87162499021991,73.87162501626158,707.871625033993,2022,2,634.0,0-18
386,2021-07-29 10:57:00+00:00,36,F,Badalona,Spain,2023-11-13 10:57:00+00:00,2023-11-13 10:57:00+00:00,1,2.0,308.40999984741205,308.40999984741205,5.015641802917356e-15,74.18968054577546,74.18968057181714,911.1896805895485,2021,7,837.0,31-40
402,2022-05-09 14:36:00+00:00,51,F,Huelva,Spain,2023-10-10 14:36:00+00:00,2023-10-10 14:36:00+00:00,1,1.0,23.0,23.0,3.444253414148012e-15,108.03759721244214,108.03759723848378,627.0375972562153,2022,5,519.0,51-60
435,2022-08-13 01:47:00+00:00,48,M,Frankfurt am Main,Germany,2023-10-20 01:47:00+00:00,2023-10-20 01:47:00+00:00,1,1.0,50.0,50.0,3.775009929070614e-15,98.57162499021992,98.57162501626156,531.5716250339931,2022,8,433.0,41-50
448,2023-06-24 11:58:00+00:00,56,F,Markkleeberg,Germany,2023-12-19 11:58:00+00:00,2023-12-19 11:58:00+00:00,1,1.0,336.73999977111816,336.73999977111816,9.754521909039252e-15,38.147319434664354,38.14731946070602,216.14731947843748,2023,6,178.0,51-60
505,2022-06-08 12:17:00+00:00,48,M,Heidenheim an der Brenz,Germany,2023-10-09 12:17:00+00:00,2023-10-09 12:17:00+00:00,1,1.0,29.989999771118164,29.989999771118164,3.409647194109758e-15,109.13412499021992,109.13412501626156,597.1341250339931,2022,6,488.0,41-50
568,2023-09-01 03:55:00+00:00,44,F,Bad Vilbel,Germany,2023-10-29 03:55:00+00:00,2023-11-23 03:55:00+00:00,2,1.0,290.0,145.0,8.316886123149139e-15,89.48273610133103,64.48273612737269,147.48273614510418,2023,9,58.0,41-50
592,2023-07-10 04:01:00+00:00,46,F,Kingston upon Hull,United Kingdom,2023-10-07 04:01:00+00:00,2023-10-07 04:01:00+00:00,1,1.0,99.9900016784668,99.9900016784668,3.3379407803668343e-15,111.47856943466435,111.47856946070601,200.4785694784375,2023,7,89.0,41-50
636,2022-10-20 17:33:00+00:00,62,M,Plymouth,United Kingdom,2023-10-08 17:33:00+00:00,2023-10-08 17:33:00+00:00,1,1.0,32.9900016784668,32.9900016784668,3.3854336946283996e-15,109.91468054577547,109.91468057181712,462.91468058954865,2022,10,353.0,61-70
669,2023-05-13 05:45:00+00:00,20,F,Bernau bei Berlin,Germany,2023-12-23 05:45:00+00:00,2023-12-23 05:45:00+00:00,1,1.0,49.0,49.0,1.0815122597080864e-14,34.406347212442135,34.4063472384838,258.40634725621527,2023,5,224.0,19-30
675,2022-02-24 11:23:00+00:00,59,M,Parla,Spain,2023-12-20 11:23:00+00:00,2023-12-20 11:23:00+00:00,1,1.0,26.0,26.0,1.0010562177472407e-14,37.17162499021991,37.17162501626157,701.1716250339931,2022,2,664.0,51-60
715,2022-11-06 03:46:00+00:00,36,F,Gruchet-le-Valasse,France,2023-10-04 03:46:00+00:00,2023-10-04 03:46:00+00:00,1,2.0,179.2599983215332,179.2599983215332,3.250171704041592e-15,114.48898610133102,114.48898612737267,446.4889861451042,2022,11,332.0,31-40
720,2023-02-13 00:37:00+00:00,70,M,Münster,Germany,2023-11-29 00:37:00+00:00,2023-11-29 00:37:00+00:00,1,1.0,192.94000244140625,192.94000244140625,6.347788543141778e-15,58.620236101331024,58.620236127372685,347.6202361451042,2023,2,289.0,71+
870,2022-01-17 10:50:00+00:00,70,M,Lichtenfels,Germany,2023-12-08 10:50:00+00:00,2023-12-08 10:50:00+00:00,1,1.0,32.0,32.0,7.564027443183414e-15,49.19454165688658,49.19454168292824,739.1945417006598,2022,1,690.0,71+
881,2023-08-27 05:52:00+00:00,69,F,Wythenshawe,United Kingdom,2023-10-03 05:52:00+00:00,2023-10-03 05:52:00+00:00,1,1.0,55.0,55.0,3.2244720204351867e-15,115.40148610133102,115.40148612737268,152.40148614510417,2023,8,37.0,61-70
900,2020-07-21 01:31:00+00:00,51,M,Collado Villalba,Spain,2023-10-10 01:31:00+00:00,2023-10-10 01:31:00+00:00,1,2.0,172.9200038909912,172.9200038909912,3.4269615632788716e-15,108.58273610133102,108.58273612737267,1284.582736145104,2020,7,1176.0,51-60
938,2023-06-14 09:08:00+00:00,26,F,La Champenoise,France,2023-12-04 09:08:00+00:00,2023-12-04 09:08:00+00:00,1,1.0,25.0,25.0,6.985942804362175e-15,53.26537499021991,53.26537501626157,226.26537503399305,2023,6,173.0,19-30
983,2023-05-20 17:21:00+00:00,69,M,Salzgitter,Germany,2023-12-12 17:21:00+00:00,2023-12-27 17:21:00+00:00,2,1.0,166.120002746582,83.060001373291,1.6566513732359632e-14,44.9230138791088,29.923013905150466,250.92301392288192,2023,5,206.0,61-70
988,2023-01-22 16:48:00+00:00,32,M,Olpe,Germany,2023-10-30 16:48:00+00:00,2023-10-30 16:48:00+00:00,1,1.0,47.0,47.0,4.231109509714423e-15,87.94593054577547,87.94593057181713,368.9459305895486,2023,1,281.0,31-40
997,2023-07-03 12:08:00+00:00,26,F,Ballersdorf,France,2023-12-13 12:08:00+00:00,2023-12-13 12:08:00+00:00,1,1.0,19.989999771118164,19.989999771118164,8.430124647770982e-15,44.14037499021991,44.14037501626157,207.14037503399305,2023,7,163.0,19-30
999,2023-07-25 04:58:00+00:00,50,F,Leipzig,Germany,2023-12-05 04:58:00+00:00,2023-12-05 04:58:00+00:00,1,1.0,162.98999977111816,162.98999977111816,7.096034664323898e-15,52.43898610133102,52.43898612737269,185.43898614510417,2023,7,133.0,51-60
1070,2022-03-06 02:29:00+00:00,63,M,Peterborough,United Kingdom,2023-11-11 02:29:00+00:00,2023-11-11 02:29:00+00:00,1,2.0,164.9300022125244,164.9300022125244,4.861469976755654e-15,76.54245832355325,76.54245834959491,691.5424583673264,2022,3,615.0,61-70
1226,2023-10-22 02:28:00+00:00,18,F,Montrouge,France,2023-10-27 02:28:00+00:00,2023-10-27 02:28:00+00:00,1,3.0,70.97999954223633,70.97999954223633,4.064846488434224e-15,91.54315276799768,91.54315279403936,96.54315281177082,2023,10,5.0,19-30
1257,2019-01-22 11:38:00+00:00,41,F,Vigo,Spain,2023-11-22 11:38:00+00:00,2023-11-22 11:38:00+00:00,1,1.0,29.989999771118164,29.989999771118164,5.710588748728421e-15,65.16120832355324,65.16120834959492,1830.1612083673263,2019,1,1765.0,41-50
1327,2023-06-24 08:50:00+00:00,48,F,Hazel Grove,United Kingdom,2023-10-03 08:50:00+00:00,2023-10-03 08:50:00+00:00,1,1.0,170.0399980545044,170.0399980545044,3.227929583903492e-15,115.27787499021991,115.27787501626156,216.27787503399304,2023,6,101.0,41-50
1354,2023-10-15 07:47:00+00:00,37,M,Sevilla,Spain,2023-12-13 07:47:00+00:00,2023-12-13 07:47:00+00:00,1,1.0,59.9900016784668,59.9900016784668,8.395650277900353e-15,44.32162499021991,44.32162501626158,103.32162503399306,2023,10,59.0,31-40
1357,2023-12-26 14:39:00+00:00,27,M,Saint-Josse-ten-Noode,Belgium,2023-12-27 14:39:00+00:00,2023-12-27 14:39:00+00:00,1,1.0,588.5,588.5,1.2388962770979677e-14,30.035513879108798,30.035513905150463,31.035513922881947,2023,12,1.0,19-30
1362,2021-04-19 07:56:00+00:00,59,F,Nelson,United Kingdom,2023-12-24 07:56:00+00:00,2023-12-24 07:56:00+00:00,1,1.0,125.64000129699708,125.64000129699708,1.1169283351529356e-14,33.31537499021991,33.31537501626158,1012.315375033993,2021,4,979.0,51-60
1414,2022-07-15 03:48:00+00:00,68,M,Euskirchen,Germany,2023-10-05 03:48:00+00:00,2023-12-08 03:48:00+00:00,2,1.0,591.0,295.5,6.5577009680632004e-15,113.48759721244213,49.4875972384838,560.4875972562153,2022,7,447.0,61-70
1435,2020-12-12 17:18:00+00:00,34,F,Grenade,France,2023-10-31 17:18:00+00:00,2023-10-31 17:18:00+00:00,1,1.0,31.0,31.0,4.280798929273614e-15,86.92509721244213,86.9250972384838,1139.9250972562152,2020,12,1053.0,31-40
1445,2023-11-16 05:15:00+00:00,61,M,Brigstock,United Kingdom,2023-12-18 05:15:00+00:00,2023-12-19 05:15:00+00:00,2,1.5,259.9799995422363,129.98999977111816,1.8875753124545197e-14,39.427180545775464,38.42718057181713,71.42718058954861,2023,11,32.0,61-70
1471,2022-10-06 08:22:00+00:00,64,F,Hayes,United Kingdom,2023-10-04 08:22:00+00:00,2023-10-04 08:22:00+00:00,1,2.0,199.97000122070312,199.97000122070312,3.2556219593915093e-15,114.29731943466436,114.297319460706,477.29731947843754,2022,10,363.0,61-70
1476,2023-08-22 06:25:00+00:00,53,M,Gevelsberg,Germany,2023-10-31 06:25:00+00:00,2023-11-15 06:25:00+00:00,2,1.0,436.0,218.0,8.5171653754704e-15,87.37856943466436,72.37856946070602,157.3785694784375,2023,8,70.0,51-60
1489,2022-08-16 07:45:00+00:00,12,F,Compiègne,France,2023-10-02 07:45:00+00:00,2023-11-02 07:45:00+00:00,3,1.0,830.8200016021729,276.9400005340576,9.596781857024414e-15,116.3230138791088,85.32301390515046,528.323013922882,2022,8,412.0,0-18
1509,2023-01-10 07:09:00+00:00,13,M,Annecy,France,2023-11-24 07:09:00+00:00,2023-11-24 07:09:00+00:00,1,1.0,4.130000114440918,4.130000114440918,5.874041510122331e-15,63.3480138791088,63.34801390515047,381.34801392288193,2023,1,318.0,0-18
1518,2023-01-25 15:51:00+00:00,50,M,Las Palmas de Gran Canaria,Spain,2023-10-27 15:51:00+00:00,2023-10-27 15:51:00+00:00,1,1.0,12.359999656677246,12.359999656677246,4.089759426584837e-15,90.9855138791088,90.98551390515047,365.9855139228819,2023,1,275.0,51-60
1608,2021-07-02 00:30:00+00:00,41,M,Barcelona,Spain,2023-10-08 00:30:00+00:00,2023-10-08 00:30:00+00:00,1,1.0,27.0,27.0,3.3636929813395614e-15,110.62509721244213,110.62509723848379,938.6250972562152,2021,7,828.0,41-50
1648,2019-12-30 01:21:00+00:00,44,F,London,United Kingdom,2023-11-19 01:21:00+00:00,2023-11-19 01:21:00+00:00,1,1.0,40.0,40.0,5.4251435513146026e-15,68.58968054577547,68.58968057181713,1488.5896805895486,2019,12,1420.0,41-50
1653,2021-04-19 09:46:00+00:00,48,M,Beckum,Germany,2023-11-06 09:46:00+00:00,2023-11-06 09:46:00+00:00,1,1.0,47.0,47.0,4.580422294002968e-15,81.23898610133102,81.23898612737268,1012.2389861451041,2021,4,931.0,41-50
1662,2020-03-12 15:14:00+00:00,40,F,Patchway,United Kingdom,2023-11-02 15:14:00+00:00,2023-11-02 15:14:00+00:00,1,2.0,194.94999980926517,194.94999980926517,4.3771741446132074e-15,85.01120832355325,85.01120834959491,1415.0112083673264,2020,3,1330.0,41-50
1704,2023-11-12 17:07:00+00:00,58,M,Havant,United Kingdom,2023-11-21 17:07:00+00:00,2023-12-03 17:07:00+00:00,2,1.0,228.0,114.0,1.1287529840492213e-14,65.93273610133102,53.932736127372685,74.93273614510416,2023,11,9.0,51-60
1715,2023-12-17 06:38:00+00:00,26,M,Puchheim,Germany,2023-12-22 06:38:00+00:00,2023-12-22 06:38:00+00:00,1,2.0,68.97999954223633,68.97999954223633,1.0520601788495314e-14,35.369541656886575,35.369541682928244,40.369541700659724,2023,12,5.0,19-30
1724,2021-12-21 16:34:00+00:00,60,M,Hamilton,United Kingdom,2023-10-17 16:34:00+00:00,2023-10-17 16:34:00+00:00,1,2.0,202.0,202.0,3.685864563877755e-15,100.95565276799769,100.95565279403934,765.9556528117708,2021,12,665.0,61-70
1816,2021-01-10 17:56:00+00:00,62,M,Onteniente,Spain,2023-11-28 17:56:00+00:00,2023-11-28 17:56:00+00:00,1,1.0,367.810001373291,367.810001373291,6.3177762927411975e-15,58.898708323553244,58.89870834959491,1110.8987083673264,2021,1,1052.0,61-70
1832,2019-09-10 01:19:00+00:00,27,M,High Pittington,United Kingdom,2023-12-14 01:19:00+00:00,2023-12-14 01:19:00+00:00,1,1.0,99.5,99.5,8.536355450673511e-15,43.591069434664355,43.59106946070602,1599.5910694784375,2019,9,1556.0,19-30
1840,2022-11-05 05:15:00+00:00,50,M,Northampton,United Kingdom,2023-10-29 05:15:00+00:00,2023-10-29 05:15:00+00:00,1,1.0,50.4900016784668,50.4900016784668,4.1610264440895925e-15,89.42718054577547,89.42718057181713,447.42718058954864,2022,11,358.0,51-60
1924,2023-11-16 00:47:00+00:00,67,F,Barsinghausen,Germany,2023-12-27 00:47:00+00:00,2023-12-27 00:47:00+00:00,1,2.0,107.95000076293944,107.95000076293944,1.2155140565114013e-14,30.613291656886577,30.613291682928242,71.61329170065972,2023,11,41.0,61-70
1951,2020-08-09 07:15:00+00:00,32,F,Stuhr,Germany,2023-10-07 07:15:00+00:00,2023-10-07 07:15:00+00:00,1,3.0,610.9100008010864,610.9100008010864,3.3419795738064897e-15,111.34384721244213,111.34384723848379,1265.3438472562152,2020,8,1154.0,31-40
1962,2023-06-01 08:27:00+00:00,13,F,Mondragón,Spain,2023-11-30 08:27:00+00:00,2023-11-30 08:27:00+00:00,1,2.0,65.97999954223633,65.97999954223633,6.494743872650537e-15,57.29384721244213,57.2938472384838,239.29384725621526,2023,6,182.0,0-18
1967,2022-08-13 18:57:00+00:00,32,M,Tabernes de la Valldigna,Spain,2023-12-26 18:57:00+00:00,2023-12-26 18:57:00+00:00,1,1.0,69.98999786376953,69.98999786376953,1.2059394480047224e-14,30.85634721244213,30.8563472384838,530.8563472562153,2022,8,500.0,31-40
1975,2022-12-31 02:13:00+00:00,57,M,Albacete,Spain,2023-12-27 02:13:00+00:00,2023-12-27 02:13:00+00:00,1,1.0,84.98999786376953,84.98999786376953,1.2178899884235671e-14,30.553569434664354,30.55356946070602,391.5535694784375,2022,12,361.0,51-60
2021,2023-03-27 01:27:00+00:00,23,F,Gloucester,United Kingdom,2023-10-16 01:27:00+00:00,2023-10-16 01:27:00+00:00,1,1.0,158.0,158.0,3.627304177643524e-15,102.5855138791088,102.58551390515045,305.58551392288194,2023,3,203.0,19-30
2026,2023-04-27 11:30:00+00:00,57,M,Barcelona,Spain,2023-11-18 11:30:00+00:00,2023-11-18 11:30:00+00:00,1,1.0,148.88000106811523,148.88000106811523,5.379879616010506e-15,69.1667638791088,69.16676390515046,274.16676392288196,2023,4,205.0,51-60
2038,2023-09-24 16:26:00+00:00,30,M,La Coruña,Spain,2023-11-27 16:26:00+00:00,2023-11-27 16:26:00+00:00,1,1.0,98.0,98.0,6.205826625594369e-15,59.961208323553244,59.96120834959491,123.96120836732639,2023,9,64.0,31-40
2093,2023-04-05 13:46:00+00:00,47,F,Echévarri,Spain,2023-11-21 13:46:00+00:00,2023-11-21 13:46:00+00:00,1,1.0,27.89999961853028,27.89999961853028,5.631841992049775e-15,66.07231943466435,66.07231946070603,296.07231947843746,2023,4,230.0,41-50
2118,2022-01-03 10:44:00+00:00,22,M,Ludwigshafen am Rhein,Germany,2023-12-16 10:44:00+00:00,2023-12-16 10:44:00+00:00,1,1.0,36.880001068115234,36.880001068115234,9.032051690990667e-15,41.19870832355324,41.19870834959491,753.1987083673264,2022,1,712.0,19-30
2135,2019-09-03 03:45:00+00:00,66,M,Tübingen,Germany,2023-10-17 03:45:00+00:00,2023-10-17 03:45:00+00:00,1,2.0,83.98999977111816,83.98999977111816,3.6664699411724065e-15,101.48968054577547,101.48968057181712,1606.4896805895485,2019,9,1505.0,61-70
2138,2023-08-31 01:00:00+00:00,28,F,Martorell,Spain,2023-10-17 01:00:00+00:00,2023-10-17 01:00:00+00:00,1,1.0,335.9899978637696,335.9899978637696,3.6623351112796534e-15,101.6042638791088,101.60426390515045,148.60426392288196,2023,8,47.0,19-30
2159,2020-01-20 08:53:00+00:00,27,M,Madrid,Spain,2023-12-15 08:53:00+00:00,2023-12-18 08:53:00+00:00,2,1.0,323.5,161.75,1.7603874396737134e-14,42.275791656886575,39.275791682928244,1467.2757917006597,2020,1,1425.0,19-30
2182,2020-02-12 18:03:00+00:00,38,M,Raunds,United Kingdom,2023-10-05 18:03:00+00:00,2023-10-05 18:03:00+00:00,1,2.0,219.0099983215332,219.0099983215332,3.2960951569996162e-15,112.89384721244213,112.89384723848379,1443.8938472562152,2020,2,1331.0,31-40
2222,2022-03-15 11:46:00+00:00,59,M,Montpellier,France,2023-10-28 11:46:00+00:00,2023-10-28 11:46:00+00:00,1,1.0,49.0,49.0,4.12740467897405e-15,90.1556527679977,90.15565279403936,682.1556528117709,2022,3,592.0,51-60
2231,2020-08-12 08:10:00+00:00,18,F,San Juan de Aznalfarache,Spain,2023-12-19 08:10:00+00:00,2023-12-19 08:10:00+00:00,1,1.0,42.0,42.0,9.714202377632544e-15,38.305652767997685,38.305652794039354,1262.3056528117709,2020,8,1224.0,19-30
2255,2022-06-17 10:35:00+00:00,65,M,Bailleul,France,2023-12-14 10:35:00+00:00,2023-12-14 10:35:00+00:00,1,1.0,301.4900016784668,301.4900016784668,8.6126425671874e-15,43.20495832355324,43.20495834959491,588.2049583673264,2022,6,545.0,61-70
2258,2022-12-06 03:02:00+00:00,51,M,Remscheid,Germany,2023-12-17 03:02:00+00:00,2023-12-17 03:02:00+00:00,1,1.0,32.18000030517578,32.18000030517578,9.183442061974229e-15,40.519541656886574,40.51954168292824,416.5195417006598,2022,12,376.0,51-60
2327,2019-03-26 04:57:00+00:00,68,F,Armthorpe,United Kingdom,2023-12-14 04:57:00+00:00,2023-12-14 04:57:00+00:00,1,1.0,286.73999977111816,286.73999977111816,8.566104964281057e-15,43.43968054577547,43.43968057181713,1767.4396805895485,2019,3,1724.0,61-70
2370,2020-07-11 00:37:00+00:00,15,M,Leeds,United Kingdom,2023-11-04 00:37:00+00:00,2023-11-04 00:37:00+00:00,1,3.0,86.59000015258789,86.59000015258789,4.44998579801775e-15,83.62023610133102,83.62023612737269,1294.6202361451042,2020,7,1211.0,0-18
2391,2022-11-07 02:33:00+00:00,17,M,Vic,Spain,2023-10-12 02:33:00+00:00,2023-11-07 02:33:00+00:00,3,1.6666666666666667,1265.6100025177002,421.8700008392334,1.0478035821493942e-14,106.53968054577547,80.53968057181713,445.53968058954865,2022,11,339.0,0-18
2400,2023-11-07 10:17:00+00:00,54,F,Toulon,France,2023-12-03 10:17:00+00:00,2023-12-15 10:17:00+00:00,2,2.5,750.9599990844727,375.4799995422363,1.3726532915327812e-14,54.217458323553245,42.21745834959491,80.21745836732639,2023,11,26.0,51-60
2409,2023-12-16 03:16:00+00:00,37,F,Madrid,Spain,2023-12-23 03:16:00+00:00,2023-12-25 03:16:00+00:00,2,1.5,887.939998626709,443.9699993133545,2.1565390333267987e-14,34.50981943466435,32.50981946070602,41.5098194784375,2023,12,7.0,31-40
2424,2023-05-22 06:44:00+00:00,70,F,Beaujeu-Saint-Vallier-Pierrejux-et-Quitteur,France,2023-12-29 06:44:00+00:00,2023-12-29 06:44:00+00:00,1,1.0,25.0,25.0,1.3118418614248886e-14,28.36537499021991,28.365375016261577,249.36537503399305,2023,5,221.0,71+
2425,2023-10-18 09:05:00+00:00,46,M,Leymen,France,2023-11-16 09:05:00+00:00,2023-12-05 09:05:00+00:00,3,1.6666666666666667,586.289990901947,195.42999696731567,1.5663903491789082e-14,71.26745832355324,52.26745834959491,100.2674583673264,2023,10,29.0,41-50
2432,2019-04-01 00:43:00+00:00,14,F,Watermael-Boitsfort,Belgium,2023-12-06 00:43:00+00:00,2023-12-06 00:43:00+00:00,1,1.0,62.98999977111816,62.98999977111816,7.209166974842825e-15,51.616069434664354,51.61606946070602,1761.6160694784373,2019,4,1710.0,0-18
2496,2023-03-20 06:44:00+00:00,26,M,Mercalaspalmas,Spain,2023-10-30 06:44:00+00:00,2023-10-30 06:44:00+00:00,1,1.0,194.63999938964844,194.63999938964844,4.2110256773498605e-15,88.3653749902199,88.36537501626158,312.365375033993,2023,3,224.0,19-30
2497,2023-10-26 05:15:00+00:00,32,M,Peterborough,United Kingdom,2023-12-08 05:15:00+00:00,2023-12-08 05:15:00+00:00,1,2.0,94.4900016784668,94.4900016784668,7.52842583853444e-15,49.427180545775464,49.42718057181713,92.42718058954861,2023,10,43.0,31-40
2511,2022-07-30 17:08:00+00:00,14,F,Bagnolet,France,2023-10-15 17:08:00+00:00,2023-10-15 17:08:00+00:00,1,1.0,12.199999809265137,12.199999809265137,3.615092609350085e-15,102.93204165688658,102.93204168292823,544.9320417006597,2022,7,442.0,0-18
2515,2023-08-29 10:53:00+00:00,41,F,Wertheim,Germany,2023-11-01 10:53:00+00:00,2023-11-15 10:53:00+00:00,2,3.0,563.2800045013428,281.6400022506714,8.634371737675751e-15,86.19245832355324,72.19245834959492,150.1924583673264,2023,8,64.0,41-50
2561,2019-09-19 08:25:00+00:00,26,M,Toulouse,France,2023-10-05 08:25:00+00:00,2023-10-05 08:25:00+00:00,1,1.0,189.85999870300293,189.85999870300293,3.284417561201871e-15,113.29523610133103,113.29523612737268,1590.2952361451041,2019,9,1477.0,19-30
2562,2021-10-20 08:07:00+00:00,44,F,Maasmechelen,Belgium,2023-10-09 08:07:00+00:00,2023-10-09 08:07:00+00:00,1,1.0,28.989999771118164,28.989999771118164,3.4042317252774445e-15,109.30773610133102,109.30773612737268,828.3077361451041,2021,10,719.0,41-50
2564,2023-12-26 17:48:00+00:00,65,M,Avignon,France,2023-12-27 17:48:00+00:00,2023-12-27 17:48:00+00:00,1,2.0,263.9700012207031,263.9700012207031,1.2443338005611158e-14,29.9042638791088,29.904263905150465,30.904263922881945,2023,12,1.0,61-70
2588,2023-09-23 05:14:00+00:00,33,M,Lille,France,2023-10-14 05:14:00+00:00,2023-10-14 05:14:00+00:00,1,1.0,24.96999931335449,24.96999931335449,3.563309730211556e-15,104.4278749902199,104.42787501626157,125.42787503399306,2023,9,21.0,31-40
2642,2021-12-26 15:41:00+00:00,38,M,Cartagena,Spain,2023-11-20 15:41:00+00:00,2023-11-20 15:41:00+00:00,1,1.0,34.489999771118164,34.489999771118164,5.55448885463144e-15,66.99245832355324,66.99245834959491,760.9924583673264,2021,12,694.0,31-40
2669,2021-09-07 08:26:00+00:00,42,F,Lokeren,Belgium,2023-10-29 08:26:00+00:00,2023-11-10 08:26:00+00:00,2,1.5,1116.5200080871582,558.2600040435791,8.334414537930194e-15,89.29454165688658,77.29454168292824,871.2945417006597,2021,9,782.0,41-50
2672,2021-10-19 11:13:00+00:00,17,F,Long Eaton,United Kingdom,2023-12-23 11:13:00+00:00,2023-12-23 11:13:00+00:00,1,1.0,94.9900016784668,94.9900016784668,1.0887198305161034e-14,34.178569434664354,34.17856946070602,829.1785694784375,2021,10,795.0,0-18
2711,2023-08-03 13:25:00+00:00,55,F,Exeter,United Kingdom,2023-12-14 13:25:00+00:00,2023-12-14 13:25:00+00:00,1,1.0,10.649999618530272,10.649999618530272,8.63624069650929e-15,43.086902767997685,43.086902794039354,176.08690281177084,2023,8,133.0,51-60
2794,2022-10-04 09:22:00+00:00,54,M,Torrevieja,Spain,2023-12-09 09:22:00+00:00,2023-12-09 09:22:00+00:00,1,1.0,162.96000289916992,162.96000289916992,7.71119737908903e-15,48.25565276799769,48.25565279403936,479.25565281177086,2022,10,431.0,51-60
