user_id,registration_date,age,gender,city,country,first_order_date,last_order_date,total_orders,avg_order_items,total_revenue,avg_order_value,order_frequency_per_year,days_since_first_order,days_since_last_order,days_since_registration,registration_year,registration_month,days_until_first_order,age_class
1427,2022-02-14 10:26:00+00:00,46,M,Neumünster,Germany,2023-05-11 10:26:00+00:00,2023-05-11 10:26:00+00:00,1,1.0,107.0,107.0,1.4300263086229573e-15,260.2112008433333,260.21120085763886,711.2112008727083,2022,2,451.0,41-50
1471,2022-10-06 08:22:00+00:00,64,F,Hayes,United Kingdom,2023-06-18 08:22:00+00:00,2023-06-18 08:22:00+00:00,1,1.0,199.97000122070312,199.97000122070312,1.6739242581802014e-15,222.29731195444444,222.29731196875,477.29731198381944,2022,10,255.0,61-70
1601,2022-09-19 13:22:00+00:00,15,M,Marseille,France,2023-04-25 13:22:00+00:00,2023-04-25 13:22:00+00:00,1,1.0,54.9900016784668,54.9900016784668,1.3477860103698563e-15,276.0889786211111,276.08897863541665,494.08897865048607,2022,9,218.0,0-18
1742,2021-01-24 01:42:00+00:00,59,F,Murcia,Spain,2023-06-09 01:42:00+00:00,2023-06-09 01:42:00+00:00,1,1.0,253.0,253.0,1.6068604936647207e-15,231.5750897322222,231.57508974652777,1097.5750897615972,2021,1,866.0,51-60
1766,2021-02-06 07:19:00+00:00,16,F,Massy,France,2023-04-03 07:19:00+00:00,2023-04-03 07:19:00+00:00,1,1.0,99.22999954223631,99.22999954223631,1.2472599667082312e-15,298.34106195444446,298.34106196875,1084.3410619838194,2021,2,786.0,0-18
1768,2022-07-05 07:14:00+00:00,21,F,London,United Kingdom,2023-04-29 07:14:00+00:00,2023-04-29 07:14:00+00:00,1,1.0,121.9499969482422,121.9499969482422,1.36631661849983e-15,272.3445341766667,272.3445341909722,570.3445342060417,2022,7,298.0,19-30
1816,2021-01-10 17:56:00+00:00,62,M,Onteniente,Spain,2023-05-15 17:56:00+00:00,2023-05-15 17:56:00+00:00,1,1.0,367.810001373291,367.810001373291,1.454125643383365e-15,255.89870084333333,255.8987008576389,1110.8987008727083,2021,1,855.0,61-70
1827,2022-03-08 03:51:00+00:00,66,M,Cartagena,Spain,2023-06-12 03:51:00+00:00,2023-06-12 03:51:00+00:00,1,1.0,222.5,222.5,1.6285884775480763e-15,228.48550639888887,228.48550641319443,689.4855064282639,2022,3,461.0,61-70
1830,2020-03-14 12:35:00+00:00,56,F,Birmingham,United Kingdom,2023-04-23 12:35:00+00:00,2023-04-23 12:35:00+00:00,1,4.0,202.06000137329104,202.06000137329104,1.3379357790815255e-15,278.12161751,278.1216175243055,1413.121617539375,2020,3,1135.0,51-60
1851,2022-08-20 00:47:00+00:00,37,M,Düsseldorf,Germany,2023-05-09 00:47:00+00:00,2023-05-09 00:47:00+00:00,1,4.0,263.9899978637696,263.9899978637696,1.4169460778449148e-15,262.61328417666664,262.6132841909722,524.6132842060416,2022,8,262.0,31-40
1856,2021-04-17 18:17:00+00:00,65,M,Karlsruhe,Germany,2023-04-14 18:17:00+00:00,2023-04-14 18:17:00+00:00,1,1.0,83.47000122070312,83.47000122070312,1.2970702813094503e-15,286.88411751,286.88411752430557,1013.884117539375,2021,4,727.0,61-70
1859,2021-04-08 16:03:00+00:00,30,M,Berlin,Germany,2023-05-15 16:03:00+00:00,2023-05-15 16:03:00+00:00,1,1.0,191.85999870300293,191.85999870300293,1.453679867421125e-15,255.97717306555555,255.9771730798611,1022.9771730949305,2021,4,767.0,31-40
1915,2023-04-11 04:02:00+00:00,62,F,London,United Kingdom,2023-06-02 04:02:00+00:00,2023-06-02 04:02:00+00:00,1,1.0,32.9900016784668,32.9900016784668,1.5603496747601414e-15,238.47786750999998,238.47786752430554,290.477867539375,2023,4,52.0,61-70
1926,2020-08-17 12:18:00+00:00,26,F,Grenoble,France,2023-06-07 12:18:00+00:00,2023-06-07 12:18:00+00:00,1,1.0,81.87000274658203,81.87000274658203,1.596119758867607e-15,233.13342306555555,233.1334230798611,1257.1334230949305,2020,8,1024.0,19-30
1980,2022-11-06 14:34:00+00:00,25,F,South Shields,United Kingdom,2023-05-04 14:34:00+00:00,2023-05-04 14:34:00+00:00,1,1.0,34.390000343322754,34.390000343322754,1.393462725648147e-15,267.0389786211111,267.03897863541664,446.0389786504861,2022,11,179.0,19-30
2026,2023-04-27 11:30:00+00:00,57,M,Barcelona,Spain,2023-05-26 11:30:00+00:00,2023-05-26 11:30:00+00:00,1,2.0,148.88000106811523,148.88000106811523,1.5177786273784916e-15,245.16675639888888,245.16675641319443,274.16675642826385,2023,4,29.0,51-60
2060,2022-06-30 09:01:00+00:00,23,M,Ennigerloh,Germany,2023-06-06 09:01:00+00:00,2023-06-06 09:01:00+00:00,1,1.0,56.0,56.0,1.5883745245711535e-15,234.2702286211111,234.27022863541666,575.270228650486,2022,6,341.0,19-30
2145,2021-03-17 18:54:00+00:00,41,F,Vaux-le-Pénil,France,2023-05-30 18:54:00+00:00,2023-05-30 18:54:00+00:00,1,2.0,66.9900016784668,66.9900016784668,1.5449277557760984e-15,240.85842306555554,240.8584230798611,1044.8584230949305,2021,3,804.0,41-50
2152,2019-05-29 08:59:00+00:00,12,F,Enfield,United Kingdom,2023-05-16 08:59:00+00:00,2023-05-16 08:59:00+00:00,1,1.0,264.98999977111816,264.98999977111816,1.457697752043537e-15,255.27161751,255.27161752430553,1703.271617539375,2019,5,1448.0,0-18
2182,2020-02-12 18:03:00+00:00,38,M,Raunds,United Kingdom,2023-05-01 18:03:00+00:00,2023-05-01 18:03:00+00:00,1,1.0,219.0099983215332,219.0099983215332,1.3787230689392271e-15,269.8938397322222,269.89383974652776,1443.8938397615973,2020,2,1174.0,31-40
2183,2022-05-25 14:00:00+00:00,48,F,Stratford-upon-Avon,United Kingdom,2023-06-01 14:00:00+00:00,2023-06-01 14:00:00+00:00,1,1.0,14.989999771118164,14.989999771118164,1.556533221795413e-15,239.06258973222222,239.06258974652775,611.0625897615972,2022,5,372.0,41-50
2347,2023-01-22 04:26:00+00:00,52,F,Le Taillan-Médoc,France,2023-04-13 04:26:00+00:00,2023-05-02 04:26:00+00:00,2,1.0,189.2799987792969,94.63999938964845,2.5799578030868433e-15,288.4612008433333,269.46120085763886,369.46120087270833,2023,1,81.0,51-60
2370,2020-07-11 00:37:00+00:00,15,M,Leeds,United Kingdom,2023-05-27 00:37:00+00:00,2023-05-27 00:37:00+00:00,1,1.0,86.59000015258789,86.59000015258789,1.5211696314059084e-15,244.6202286211111,244.62022863541665,1294.620228650486,2020,7,1050.0,0-18
2375,2023-03-08 17:08:00+00:00,44,M,Lisburn,United Kingdom,2023-04-02 17:08:00+00:00,2023-04-02 17:08:00+00:00,1,1.0,65.98999977111816,65.98999977111816,1.2447942022200274e-15,298.93203417666666,298.9320341909722,323.93203420604164,2023,3,25.0,41-50
2391,2022-11-07 02:33:00+00:00,17,M,Vic,Spain,2023-04-20 02:33:00+00:00,2023-04-20 02:33:00+00:00,1,1.0,421.8700008392334,421.8700008392334,1.3216924597185093e-15,281.5396730655556,281.5396730798611,445.53967309493055,2022,11,164.0,0-18
2487,2019-07-17 02:38:00+00:00,39,F,Madrid,Spain,2023-06-05 02:38:00+00:00,2023-06-05 02:38:00+00:00,1,1.0,52.91999816894531,52.91999816894531,1.5798372465665464e-15,235.53620084333332,235.53620085763887,1654.5362008727084,2019,7,1419.0,31-40
2501,2021-04-04 00:10:00+00:00,20,F,Blaengarw,United Kingdom,2023-04-18 00:10:00+00:00,2023-04-18 00:10:00+00:00,1,2.0,190.5999965667725,190.5999965667725,1.3119101782525049e-15,283.6389786211111,283.63897863541666,1027.638978650486,2021,4,744.0,19-30
2613,2023-04-21 10:17:00+00:00,57,M,La Rinconada,Spain,2023-05-10 10:17:00+00:00,2023-05-10 10:17:00+00:00,1,2.0,32.489999771118164,32.489999771118164,1.42451762622633e-15,261.2174508433333,261.2174508576389,280.2174508727083,2023,4,19.0,51-60
2642,2021-12-26 15:41:00+00:00,38,M,Cartagena,Spain,2023-06-14 15:41:00+00:00,2023-06-14 15:41:00+00:00,1,1.0,34.489999771118164,34.489999771118164,1.6465543942715866e-15,225.99245084333333,225.9924508576389,760.9924508727083,2021,12,535.0,31-40
2669,2021-09-07 08:26:00+00:00,42,F,Lokeren,Belgium,2023-04-22 08:26:00+00:00,2023-04-22 08:26:00+00:00,1,2.0,558.2600040435791,558.2600040435791,1.3323170254637966e-15,279.2945341766667,279.29453419097223,871.2945342060417,2021,9,592.0,41-50
2672,2021-10-19 11:13:00+00:00,17,F,Long Eaton,United Kingdom,2023-05-27 11:13:00+00:00,2023-05-27 11:13:00+00:00,1,1.0,94.9900016784668,94.9900016784668,1.5239211011304013e-15,244.17856195444443,244.17856196875,829.1785619838195,2021,10,585.0,0-18
2759,2022-09-29 01:44:00+00:00,69,M,Püttlingen,Germany,2023-05-31 01:44:00+00:00,2023-06-23 01:44:00+00:00,2,1.5,670.759994506836,335.379997253418,3.093512397257399e-15,240.5737008433333,217.57370085763887,484.57370087270834,2022,9,244.0,61-70
3048,2022-02-14 00:29:00+00:00,30,M,Leuven,Belgium,2023-05-02 00:29:00+00:00,2023-05-23 00:29:00+00:00,2,1.0,450.9800109863282,225.4900054931641,2.760187525385998e-15,269.6257841766667,248.6257841909722,711.6257842060417,2022,2,442.0,31-40
3052,2022-01-18 05:24:00+00:00,34,M,Malguénac,France,2023-05-15 05:24:00+00:00,2023-05-15 05:24:00+00:00,1,1.0,47.0,47.0,1.4511641973521534e-15,256.42092306555554,256.4209230798611,738.4209230949306,2022,1,482.0,31-40
3100,2019-02-04 17:04:00+00:00,64,F,Paisley,United Kingdom,2023-05-24 17:04:00+00:00,2023-05-24 17:04:00+00:00,1,1.0,242.0,242.0,1.5069113182567074e-15,246.93481195444443,246.93481196874998,1816.9348119838194,2019,2,1570.0,61-70
3115,2022-10-20 04:02:00+00:00,30,M,London,United Kingdom,2023-04-24 04:02:00+00:00,2023-04-24 04:02:00+00:00,1,1.0,37.38999938964844,37.38999938964844,1.3410397965859465e-15,277.47786751,277.47786752430557,463.477867539375,2022,10,186.0,31-40
3119,2022-02-06 07:52:00+00:00,64,M,Aulnay-sous-Bois,France,2023-04-28 07:52:00+00:00,2023-06-22 07:52:00+00:00,2,1.5,437.8799972534179,218.93999862670896,2.722899078736911e-15,273.3181452877778,218.3181453020833,719.3181453171528,2022,2,446.0,61-70
3131,2023-01-29 09:04:00+00:00,49,M,Mondragón,Spain,2023-05-14 09:04:00+00:00,2023-05-14 09:04:00+00:00,1,1.0,15.0,15.0,1.446385298064789e-15,257.26814528777777,257.2681453020833,362.26814531715274,2023,1,105.0,41-50
3158,2020-11-30 15:34:00+00:00,25,M,Eisenach,Germany,2023-06-17 15:34:00+00:00,2023-06-17 15:34:00+00:00,1,1.0,218.43999862670896,218.43999862670896,1.668669724075945e-15,222.99731195444443,222.99731196874998,1151.9973119838194,2020,11,929.0,19-30
3195,2019-07-10 05:37:00+00:00,37,F,Marville-Moutiers-Brûle,France,2023-04-27 05:37:00+00:00,2023-04-27 05:37:00+00:00,1,2.0,113.70999908447266,113.70999908447266,1.356023078419225e-15,274.4118952877778,274.41189530208334,1661.4118953171528,2019,7,1387.0,31-40
3223,2022-12-31 13:24:00+00:00,38,F,Portet-sur-Garonne,France,2023-05-29 13:24:00+00:00,2023-05-29 13:24:00+00:00,1,4.0,125.43000030517578,125.43000030517578,1.5370835961392826e-15,242.08758973222223,242.08758974652775,391.0875897615972,2022,12,149.0,31-40
3287,2021-08-02 05:11:00+00:00,36,M,Croydon,United Kingdom,2023-06-04 05:11:00+00:00,2023-06-04 05:11:00+00:00,1,4.0,115.22000122070312,115.22000122070312,1.5738651625129331e-15,236.42995084333333,236.4299508576389,907.4299508727083,2021,8,671.0,31-40
3441,2022-09-09 10:39:00+00:00,35,M,Villenave-d'Ornon,France,2023-05-27 10:39:00+00:00,2023-05-27 10:39:00+00:00,1,1.0,64.98999786376953,64.98999786376953,1.5237737581727432e-15,244.20217306555554,244.2021730798611,504.2021730949305,2022,9,260.0,31-40
3550,2020-11-15 12:04:00+00:00,23,F,Clamart,France,2023-05-09 12:04:00+00:00,2023-05-09 12:04:00+00:00,1,1.0,77.75000190734862,77.75000190734862,1.4194872904101665e-15,262.14314528777777,262.1431453020833,1167.1431453171529,2020,11,905.0,19-30
3586,2021-06-03 07:56:00+00:00,66,M,Benalmádena,Spain,2023-04-29 07:56:00+00:00,2023-04-29 07:56:00+00:00,1,1.0,210.45000076293945,210.45000076293945,1.3664629594931423e-15,272.31536751,272.31536752430554,967.315367539375,2021,6,695.0,61-70
3599,2021-07-31 00:29:00+00:00,57,M,Gennevilliers,France,2023-05-01 00:29:00+00:00,2023-05-01 00:29:00+00:00,1,1.0,182.2599983215332,182.2599983215332,1.3749941238430465e-15,270.6257841766667,270.6257841909722,909.6257842060417,2021,7,639.0,51-60
3608,2022-03-16 17:59:00+00:00,55,M,Melilla,Spain,2023-04-07 17:59:00+00:00,2023-04-07 17:59:00+00:00,1,1.0,175.8700008392334,175.8700008392334,1.266121625195915e-15,293.89661751,293.89661752430555,680.896617539375,2022,3,387.0,51-60
3637,2022-12-15 15:26:00+00:00,46,F,Nice,France,2023-04-18 15:26:00+00:00,2023-04-18 15:26:00+00:00,1,4.0,474.8999938964844,474.8999938964844,1.3148589845616513e-15,283.00286751,283.00286752430554,407.00286753937496,2022,12,124.0,41-50
3639,2021-11-02 07:26:00+00:00,70,M,Oxford,United Kingdom,2023-05-04 07:26:00+00:00,2023-05-04 07:26:00+00:00,1,2.0,109.89999771118164,109.89999771118164,1.3919134850790702e-15,267.3362008433333,267.33620085763886,815.3362008727083,2021,11,548.0,71+
4045,2021-05-30 09:28:00+00:00,37,M,München,Germany,2023-05-15 09:28:00+00:00,2023-05-15 09:28:00+00:00,1,1.0,29.989999771118164,29.989999771118164,1.4521237692249039e-15,256.2514786211111,256.2514786354167,971.2514786504861,2021,5,715.0,31-40
4062,2022-12-13 15:09:00+00:00,52,F,Madrid,Spain,2023-04-30 15:09:00+00:00,2023-04-30 15:09:00+00:00,1,1.0,46.0,46.0,1.373021094371846e-15,271.01467306555554,271.0146730798611,409.0146730949305,2022,12,138.0,51-60
4156,2019-05-14 09:35:00+00:00,67,F,Düren,Germany,2023-05-05 09:35:00+00:00,2023-05-05 09:35:00+00:00,1,1.0,39.950000762939446,39.950000762939446,1.3976097292194534e-15,266.24661751,266.2466175243055,1718.246617539375,2019,5,1452.0,61-70
4224,2023-05-29 09:15:00+00:00,23,M,Badalona,Spain,2023-06-25 09:15:00+00:00,2023-06-25 09:15:00+00:00,1,1.0,142.81000137329102,142.81000137329102,1.7286443725086256e-15,215.26050639888888,215.26050641319443,242.26050642826388,2023,5,27.0,19-30
4239,2020-11-02 06:05:00+00:00,60,F,Pertuis,France,2023-04-26 06:05:00+00:00,2023-04-26 06:05:00+00:00,1,1.0,33.11000061035156,33.11000061035156,1.3511948561530664e-15,275.39245084333334,275.3924508576389,1180.3924508727084,2020,11,905.0,61-70
4242,2023-04-06 14:19:00+00:00,26,M,Bolton,United Kingdom,2023-06-21 14:19:00+00:00,2023-06-21 14:19:00+00:00,1,1.0,19.989999771118164,19.989999771118164,1.6987440778843012e-15,219.04939528777777,219.04939530208333,295.04939531715274,2023,4,76.0,19-30
4257,2020-05-12 07:00:00+00:00,37,F,Longridge,United Kingdom,2023-05-12 07:00:00+00:00,2023-05-12 07:00:00+00:00,1,1.0,25.3700008392334,25.3700008392334,1.434751324968112e-15,259.3542563988889,259.35425641319443,1354.3542564282639,2020,5,1095.0,31-40
4294,2021-08-31 08:27:00+00:00,20,F,Boxberg/Oberlausitz,Germany,2023-04-15 08:27:00+00:00,2023-04-15 08:27:00+00:00,1,3.0,196.29999923706052,196.29999923706052,1.299744567853785e-15,286.29383973222224,286.29383974652774,878.2938397615972,2021,8,592.0,19-30
4308,2019-10-13 09:06:00+00:00,37,M,Stanmore,United Kingdom,2023-05-02 09:06:00+00:00,2023-05-02 09:06:00+00:00,1,1.0,136.94999980926514,136.94999980926514,1.3819339155711517e-15,269.2667563988889,269.2667564131944,1566.2667564282638,2019,10,1297.0,31-40
4342,2022-05-22 10:03:00+00:00,44,M,Berchères-Saint-Germain,France,2023-06-05 10:03:00+00:00,2023-06-11 10:03:00+00:00,2,1.0,573.8799896240233,286.93999481201166,3.163825489697243e-15,235.22717306555555,229.2271730798611,614.2271730949305,2022,5,379.0,41-50
4345,2023-05-06 15:04:00+00:00,54,F,Sedan,France,2023-06-13 15:04:00+00:00,2023-06-13 15:04:00+00:00,1,1.0,125.97000122070312,125.97000122070312,1.6391150695749858e-15,227.01814528777777,227.01814530208333,265.01814531715274,2023,5,38.0,51-60
4349,2022-05-28 09:52:00+00:00,30,M,Manzanares,Spain,2023-05-05 09:52:00+00:00,2023-05-05 09:52:00+00:00,1,1.0,65.0,65.0,1.3976717029304918e-15,266.2348119544444,266.23481196874997,608.2348119838194,2022,5,342.0,31-40
4360,2023-03-27 18:42:00+00:00,45,M,Kaiserslautern,Germany,2023-04-06 18:42:00+00:00,2023-04-06 18:42:00+00:00,1,1.0,40.400001525878906,40.400001525878906,1.2619559679962267e-15,294.86675639888887,294.8667564131944,304.8667564282639,2023,3,10.0,41-50
4366,2019-07-23 18:26:00+00:00,67,F,Biberach an der Riß,Germany,2023-05-21 18:26:00+00:00,2023-05-21 18:26:00+00:00,1,2.0,77.98999977111816,77.98999977111816,1.4891629527394137e-15,249.87786751,249.87786752430554,1647.877867539375,2019,7,1398.0,61-70
4497,2022-07-13 00:28:00+00:00,66,F,Valdemorillo,Spain,2023-06-10 00:28:00+00:00,2023-06-10 00:28:00+00:00,1,1.0,124.0,124.0,1.613469820258658e-15,230.62647862111112,230.62647863541665,562.6264786504861,2022,7,332.0,61-70
4504,2021-06-24 16:43:00+00:00,38,M,Marckolsheim,France,2023-04-15 16:43:00+00:00,2023-04-15 16:43:00+00:00,1,1.0,79.5,79.5,1.301310193810686e-15,285.94939528777775,285.9493953020833,945.9493953171527,2021,6,660.0,31-40
4570,2020-10-15 00:03:00+00:00,39,F,Geilenkirchen,Germany,2023-05-06 00:03:00+00:00,2023-05-06 00:03:00+00:00,1,1.0,199.4900016784668,199.4900016784668,1.4007810735566181e-15,265.6438397322222,265.64383974652776,1198.6438397615973,2020,10,933.0,31-40
4577,2019-05-23 06:31:00+00:00,32,F,Zaragoza,Spain,2023-05-29 06:31:00+00:00,2023-05-29 06:31:00+00:00,1,1.0,74.94999694824217,74.94999694824217,1.5352647401737592e-15,242.37439528777776,242.37439530208331,1709.3743953171527,2019,5,1467.0,31-40
4579,2022-09-18 01:21:00+00:00,39,M,Marey-sur-Tille,France,2023-04-13 01:21:00+00:00,2023-04-13 01:21:00+00:00,1,2.0,285.6100072860718,285.6100072860718,1.2894046382499673e-15,288.58967306555553,288.5896730798611,495.58967309493056,2022,9,207.0,31-40
4618,2021-02-04 18:35:00+00:00,50,M,Manresa,Spain,2023-04-08 18:35:00+00:00,2023-04-08 18:35:00+00:00,1,2.0,256.95000076293945,256.95000076293945,1.2705528318691345e-15,292.87161751,292.8716175243055,1085.871617539375,2021,2,793.0,51-60
4659,2021-09-25 15:20:00+00:00,69,F,Calabardina,Spain,2023-06-27 15:20:00+00:00,2023-06-27 15:20:00+00:00,1,1.0,18.8899998664856,18.8899998664856,1.7469322759618622e-15,213.00703417666665,213.0070341909722,853.0070342060417,2021,9,640.0,61-70
4676,2023-03-13 15:09:00+00:00,40,M,Bristol,United Kingdom,2023-05-03 15:09:00+00:00,2023-05-03 15:09:00+00:00,1,1.0,99.0,99.0,1.3883898920435648e-15,268.01467306555554,268.0146730798611,319.0146730949305,2023,3,51.0,41-50
4825,2023-03-23 05:25:00+00:00,55,M,Cranves-Sales,France,2023-04-13 05:25:00+00:00,2023-04-13 05:25:00+00:00,1,1.0,135.69999980926514,135.69999980926514,1.29016215256736e-15,288.4202286211111,288.42022863541666,309.4202286504861,2023,3,21.0,51-60
4846,2022-06-19 18:11:00+00:00,28,F,Totana,Spain,2023-04-15 18:11:00+00:00,2023-04-15 18:11:00+00:00,1,1.0,50.98000144958496,50.98000144958496,1.3015883602003235e-15,285.8882841766667,285.88828419097223,585.8882842060417,2022,6,300.0,19-30
4954,2019-10-19 12:22:00+00:00,45,M,Ath,Belgium,2023-05-07 12:22:00+00:00,2023-05-07 12:22:00+00:00,1,1.0,236.40000152587888,236.40000152587888,1.4088060951750905e-15,264.1306452877778,264.13064530208334,1560.1306453171528,2019,10,1296.0,41-50
4967,2022-11-06 18:19:00+00:00,23,M,Amiens,France,2023-06-05 18:19:00+00:00,2023-06-05 18:19:00+00:00,1,3.0,337.4900016784668,337.4900016784668,1.5842325452860572e-15,234.8827286211111,234.88272863541664,445.8827286504861,2022,11,211.0,19-30
4975,2022-01-05 15:23:00+00:00,12,M,Clydebank,United Kingdom,2023-05-20 15:23:00+00:00,2023-05-20 15:23:00+00:00,1,1.0,524.939998626709,524.939998626709,1.4824761892348174e-15,251.00495084333332,251.00495085763887,751.0049508727083,2022,1,500.0,0-18
